gene_id	gene_name	ctenidia	gonad	heart	juvenile	larvae
PGEN_.00g003370	PGEN_.00g003370	1.18791	0	1.7835	1.764494	1.853109
PGEN_.00g003380	PGEN_.00g003380	48.551494	0	3.23118	25.600358	25.509675
PGEN_.00g003390	PGEN_.00g003390	0	0	0	0.190133	0
PGEN_.00g003400	PGEN_.00g003400	0.764967	9.195146	6.24511	4.369803	6.883312
PGEN_.00g003410	PGEN_.00g003410	0	25.848798	2.590614	6.865694	0
PGEN_.00g003420	PGEN_.00g003420	17.742134	10.2508	20.489462	34.387491	24.07425
PGEN_.00g003430	PGEN_.00g003430	1.823088	0.768363	0.401491	1.978326	0.101777
PGEN_.00g003440	PGEN_.00g003440	4.074567	0.743497	1.611503	6.393236	1.159251
PGEN_.00g003450	PGEN_.00g003450	1.224913	0	0	1.248686	0.06535
PGEN_.00g003460	PGEN_.00g003460	13.611297	6.910901	8.906266	9.093175	9.946451
PGEN_.00g003470	PGEN_.00g003470	41.061239	6.585685	0.358473	36.094047	55.470816
PGEN_.00g003480	PGEN_.00g003480	19.613102	24.630471	25.541445	4.88697	5.556054
PGEN_.00g003490	PGEN_.00g003490	472.748619	247.004655	245.28737	905.908348	613.370739
PGEN_.00g003500	PGEN_.00g003500	1.127308	0	0.33527	0	0
PGEN_.00g003510	PGEN_.00g003510	7.018633	2.460342	6.564546	5.681176	6.223967
PGEN_.00g003520	PGEN_.00g003520	15.345591	7.608335	10.189256	12.514322	13.857752
PGEN_.00g003530	PGEN_.00g003530	13.275615	6.242718	18.864855	21.652264	28.093545
PGEN_.00g003540	PGEN_.00g003540	0	6.95583	9.253849	1.098765	0.053609
PGEN_.00g003550	PGEN_.00g003550	1.626919	0	1.214124	0.544471	0
PGEN_.00g003560	PGEN_.00g003560	0	0	0.222977	0	0
PGEN_.00g003570	PGEN_.00g003570	1.730396	2.014126	3.228585	1.266274	0.543819
PGEN_.00g003580	PGEN_.00g003580	0	0	0	1.610027	0
PGEN_.00g003590	PGEN_.00g003590	3.551798	0	6.927329	5.886102	5.806052
PGEN_.00g003600	PGEN_.00g003600	0	0	0	0	0.132969
PGEN_.00g003610	PGEN_.00g003610	0	0	0.125113	0.406998	0.25039
PGEN_.00g003620	PGEN_.00g003620	14.157125	18.743582	15.839109	13.903538	15.704525
PGEN_.00g003630	PGEN_.00g003630	9776.324448	7897.183731	6419.344893	8599.643484	4626.073165
PGEN_.00g003640	PGEN_.00g003640	8.216803	7.918093	8.458647	1.655136	1.026109
PGEN_.00g003650	PGEN_.00g003650	0	0	0	0.235363	0.374719
PGEN_.00g003660	PGEN_.00g003660	0.221374	0	0	0.271937	0
PGEN_.00g003670	PGEN_.00g003670	0	0	0	0.52459	0
PGEN_.00g003680	PGEN_.00g003680	36.767346	3.462468	0.73052	33.667395	65.60931
PGEN_.00g003690	PGEN_.00g003690	2.904103	7.959104	5.904014	3.37691	3.484884
PGEN_.00g003700	PGEN_.00g003700	10.506868	9.790843	8.628175	22.787667	18.510288
PGEN_.00g003710	PGEN_.00g003710	11.174734	23.674781	9.77956	12.95302	19.897678
PGEN_.00g003720	PGEN_.00g003720	15.640296	16.798497	12.658074	16.918474	24.202939
PGEN_.00g003730	PGEN_.00g003730	0	0	0	0	0
PGEN_.00g003740	PGEN_.00g003740	0	0	0	0	0
PGEN_.00g003750	PGEN_.00g003750	0	0	0	0	44.022518
PGEN_.00g003760	PGEN_.00g003760	0.134618	2.01157	3.821365	0.372205	1.615517
PGEN_.00g003770	PGEN_.00g003770	0.297165	0	0	0.228446	0.415972
PGEN_.00g003780	PGEN_.00g003780	0	0	0	0	0
PGEN_.00g003790	PGEN_.00g003790	0	0	0	0.06435	615.376846
PGEN_.00g003800	PGEN_.00g003800	0	0	0.240508	0.055036	0
PGEN_.00g003810	PGEN_.00g003810	0.064835	0.939516	0.589349	0.149375	0.155617
PGEN_.00g003820	PGEN_.00g003820	0.700082	0	0	0	1.256805
PGEN_.00g003830	PGEN_.00g003830	3.249568	3.250687	0.967018	0.725003	0.64915
PGEN_.00g003840	PGEN_.00g003840	0	0	0	0.186609	0
PGEN_.00g003850	PGEN_.00g003850	0	0	0	0	0
PGEN_.00g003860	PGEN_.00g003860	0	0	0.21275	61.243841	139.951547
PGEN_.00g003870	PGEN_.00g003870	0	0	0	0.047625	1.47838
PGEN_.00g003880	PGEN_.00g003880	0.865357	1.171641	1.940651	3.771876	9.470344
PGEN_.00g003890	PGEN_.00g003890	2.195585	2.553552	1.353349	3.307687	2.986779
PGEN_.00g003900	PGEN_.00g003900	2.775053	3.140037	2.421143	5.398011	9.781425
PGEN_.00g003910	PGEN_.00g003910	11.161478	2.284226	0.964219	6.613052	32.796462
PGEN_.00g003920	PGEN_.00g003920	0	0	0	1.563466	7.458247
PGEN_.00g003930	PGEN_.00g003930	0	0	0	2.00899	0.573434
PGEN_.00g003940	PGEN_.00g003940	22.223232	115.205956	61.446184	208.636081	219.230455
PGEN_.00g003950	PGEN_.00g003950	38.361283	60.035741	26.052566	55.500593	65.819631
PGEN_.00g003960	PGEN_.00g003960	8.120852	3.419493	1.465554	14.673303	19.071971
PGEN_.00g003970	PGEN_.00g003970	0.958277	0	0	4.360716	0
PGEN_.00g003980	PGEN_.00g003980	2.728795	1.634338	0.625611	2.946468	4.35769
PGEN_.00g003990	PGEN_.00g003990	0.77128	0	0.086539	0.475664	0
PGEN_.00g004000	PGEN_.00g004000	1.312022	0	1.158989	8.461142	14.918061
PGEN_.00g004010	PGEN_.00g004010	18.785989	53.684401	211.963421	30.926217	33.662562
PGEN_.00g004020	PGEN_.00g004020	0	0	0.417808	2.705301	50.847105
PGEN_.00g004030	PGEN_.00g004030	0	0	0	0	0
PGEN_.00g004040	PGEN_.00g004040	6.127348	10.780086	9.612528	13.770579	7.459738
PGEN_.00g004050	PGEN_.00g004050	0	1.755503	52.434404	4.04975	3.419786
PGEN_.00g004060	PGEN_.00g004060	0	0	0.920536	0.320883	0
PGEN_.00g004070	PGEN_.00g004070	0	38.061863	0	0.641765	1.260468
PGEN_.00g004080	PGEN_.00g004080	0	58.509427	2.113846	7.093634	1.901173
PGEN_.00g004090	PGEN_.00g004090	0.425337	0	0.07672	1.109862	1.327348
PGEN_.00g004100	PGEN_.00g004100	0	0	0	2.985599	5.351374
PGEN_.00g004110	PGEN_.00g004110	1.108573	3.3375	0	0.882921	0.110805
PGEN_.00g004120	PGEN_.00g004120	19.91994	2.005116	0.095024	4.879009	3.826495
PGEN_.00g004130	PGEN_.00g004130	0	0	0	0	0
PGEN_.00g004140	PGEN_.00g004140	0	0	0	0	0
PGEN_.00g004150	PGEN_.00g004150	0	0	0	0	0
PGEN_.00g004160	PGEN_.00g004160	0	0	0.103719	0.142838	1.387351
PGEN_.00g004170	PGEN_.00g004170	25.241129	47.523366	5.730615	82.506873	68.439532
PGEN_.00g004180	PGEN_.00g004180	22.651829	28.934914	24.657542	16.714906	22.296581
PGEN_.00g004190	PGEN_.00g004190	40.362178	14.447861	20.125562	35.790611	16.423056
PGEN_.00g004200	PGEN_.00g004200	0	0	0	0	0
PGEN_.00g004210	PGEN_.00g004210	0	0	0	0	24.33968
PGEN_.00g004220	PGEN_.00g004220	4.306476	13.729736	4.134339	5.384664	9.397228
PGEN_.00g004230	PGEN_.00g004230	0	0	0	0.174416	0
PGEN_.00g004240	PGEN_.00g004240	0	0	0	0	0
PGEN_.00g004250	PGEN_.00g004250	0	0	0	0	0
PGEN_.00g004260	PGEN_.00g004260	8.606134	1.878528	0.749031	8.167061	9.081166
PGEN_.00g004270	PGEN_.00g004270	1.656488	16.243921	0.175723	1.368759	2.280525
PGEN_.00g004280	PGEN_.00g004280	61.945681	37.114623	38.427819	51.563771	19.489683
PGEN_.00g004290	PGEN_.00g004290	0	0	0	0	0.31128
PGEN_.00g004300	PGEN_.00g004300	0	0	0	0	0
PGEN_.00g004310	PGEN_.00g004310	0	0	0	0.193965	0
PGEN_.00g004320	PGEN_.00g004320	0.592751	1.207632	0	0.944832	1.333713
PGEN_.00g004330	PGEN_.00g004330	49.847744	23.743617	63.666434	13.495663	26.096445
PGEN_.00g004340	PGEN_.00g004340	0	0	0	0.026273	0
PGEN_.00g004350	PGEN_.00g004350	0	0	0	0	0
PGEN_.00g004360	PGEN_.00g004360	0	0	0	0.049477	0.507032
PGEN_.00g004370	PGEN_.00g004370	62.354294	0	0.712902	37.910946	0
PGEN_.00g004380	PGEN_.00g004380	1.058249	2.987538	1.725372	2.367646	2.247273
PGEN_.00g004390	PGEN_.00g004390	3.401374	10.086277	12.059177	6.914913	5.301387
PGEN_.00g004400	PGEN_.00g004400	29.218243	14.79378	3.666662	23.260735	39.81095
PGEN_.00g004410	PGEN_.00g004410	0	0	0	0.422647	0
PGEN_.00g004420	PGEN_.00g004420	0	0	0.016228	1.644792	0.050353
PGEN_.00g004430	PGEN_.00g004430	0	0	0	1.052609	0
PGEN_.00g004440	PGEN_.00g004440	0	0	0	0.519924	0
PGEN_.00g004450	PGEN_.00g004450	0	0	0	0	0
PGEN_.00g004460	PGEN_.00g004460	9.310512	0	0.743581	0.518021	3.438112
PGEN_.00g004470	PGEN_.00g004470	0	0	0	0	0
PGEN_.00g004480	PGEN_.00g004480	0	0	0.179557	0	1.931151
PGEN_.00g004490	PGEN_.00g004490	0	0	0	0.098595	1.912798
PGEN_.00g004500	PGEN_.00g004500	0	0	0	0	0
PGEN_.00g004510	PGEN_.00g004510	0	0	0	0.007291	3.021322
PGEN_.00g004520	PGEN_.00g004520	0	0	0	0	0
PGEN_.00g004530	PGEN_.00g004530	0	0	0	0	4.338121
PGEN_.00g004540	PGEN_.00g004540	1.019138	0.555532	0.55139	0	0
PGEN_.00g004550	PGEN_.00g004550	0	0	0.257229	0.089381	1.043301
PGEN_.00g004560	PGEN_.00g004560	0	0	0	0	0
PGEN_.00g004570	PGEN_.00g004570	0	0	0	0	0
PGEN_.00g004580	PGEN_.00g004580	0	0	0	0	0
PGEN_.00g004590	PGEN_.00g004590	0	0	0	0	0
PGEN_.00g004600	PGEN_.00g004600	0	0	0	0.854926	0
PGEN_.00g004610	PGEN_.00g004610	0	0	0	0	0
PGEN_.00g004620	PGEN_.00g004620	1.877655	0	0.036768	8.543322	0.195923
PGEN_.00g004630	PGEN_.00g004630	0	0	0	0.374099	0
PGEN_.00g004640	PGEN_.00g004640	0	0	0.617662	0.214759	1.67574
PGEN_.00g004650	PGEN_.00g004650	0	0	0	0.048171	0
PGEN_.00g004660	PGEN_.00g004660	9.372522	1.966154	0.166539	37.691427	0.11083
PGEN_.00g004670	PGEN_.00g004670	31.285102	98.774544	52.468194	15.476133	16.050752
PGEN_.00g004680	PGEN_.00g004680	61.378231	99.698344	75.578325	37.458321	51.665748
PGEN_.00g004690	PGEN_.00g004690	17.721779	14.313617	13.645655	15.364977	23.523581
PGEN_.00g004700	PGEN_.00g004700	0	0	0	0.339988	0
PGEN_.00g004710	PGEN_.00g004710	0	0	0	0	0.979592
PGEN_.00g004720	PGEN_.00g004720	7.671735	7.764481	3.682482	11.523781	8.119238
PGEN_.00g004730	PGEN_.00g004730	16.187131	4.60274	4.872426	14.645039	5.318758
PGEN_.00g004740	PGEN_.00g004740	1.489252	0.513748	0.479253	1.427163	0.553172
PGEN_.00g004750	PGEN_.00g004750	0	0	0	0	0
PGEN_.00g004760	PGEN_.00g004760	0	0	0	0.2036	0
PGEN_.00g004770	PGEN_.00g004770	0	0	0	0	0.469052
PGEN_.00g004780	PGEN_.00g004780	0	1.304074	0	0.419103	3.663644
PGEN_.00g004790	PGEN_.00g004790	1.59394	0	0.491617	1.432934	2.739183
PGEN_.00g004800	PGEN_.00g004800	0	0	0	0.114992	0
PGEN_.00g004810	PGEN_.00g004810	0	0	0	0	0
PGEN_.00g004820	PGEN_.00g004820	15.071151	30.424514	18.201631	17.975504	22.948465
PGEN_.00g004830	PGEN_.00g004830	2.323256	0	5.549779	4.504425	7.584249
PGEN_.00g004840	PGEN_.00g004840	3.454197	6.055272	4.323127	5.478202	7.705687
PGEN_.00g004850	PGEN_.00g004850	0	0	2.025971	0	0
PGEN_.00g004860	PGEN_.00g004860	0.498685	0	0.821324	0.409764	0.897239
PGEN_.00g004870	PGEN_.00g004870	0.42216	0	0.105745	2.225031	1.06968
PGEN_.00g004880	PGEN_.00g004880	0	0	0.127109	0.65297	2.883192
PGEN_.00g004890	PGEN_.00g004890	3.42633	0	1.319281	3.895945	3.033432
PGEN_.00g004900	PGEN_.00g004900	0	0	0	0	0
PGEN_.00g004910	PGEN_.00g004910	0	0	0	0	0
PGEN_.00g004920	PGEN_.00g004920	1.108529	0	0.1138	0	0
PGEN_.00g004930	PGEN_.00g004930	0	0	0	0	0
PGEN_.00g004940	PGEN_.00g004940	10.523854	10.221069	5.999687	10.592082	13.366172
PGEN_.00g004950	PGEN_.00g004950	0	0	0.171614	0.101032	0
PGEN_.00g004960	PGEN_.00g004960	0	0	0	0	0
PGEN_.00g004970	PGEN_.00g004970	0	0	0	0	0
PGEN_.00g004980	PGEN_.00g004980	0.538801	0	1.778279	0.539511	1.719035
PGEN_.00g004990	PGEN_.00g004990	0	0	0	0	0
PGEN_.00g005000	PGEN_.00g005000	0	0	0	0	0
PGEN_.00g005010	PGEN_.00g005010	0	0	0	0.127824	1.642398
PGEN_.00g005020	PGEN_.00g005020	0	0	0	0	0
PGEN_.00g005030	PGEN_.00g005030	4.522931	15.266749	73.085603	7.189838	1.192473
PGEN_.00g005040	PGEN_.00g005040	0	0	0	0	0
PGEN_.00g005050	PGEN_.00g005050	0	0	0	0	0
PGEN_.00g005060	PGEN_.00g005060	0	0	0	0	0
PGEN_.00g005070	PGEN_.00g005070	0	0	0	0	0
PGEN_.00g005080	PGEN_.00g005080	0	0	0	0	0
PGEN_.00g005090	PGEN_.00g005090	0	0	0	0	0
PGEN_.00g005100	PGEN_.00g005100	0	0	0	0	0
PGEN_.00g005110	PGEN_.00g005110	21.787342	0	0	23.110677	66.512853
PGEN_.00g005120	PGEN_.00g005120	1.507115	0	0	0	0
PGEN_.00g005130	PGEN_.00g005130	0	0	0	0	0
PGEN_.00g005140	PGEN_.00g005140	0.297165	0	0	0	0
PGEN_.00g005150	PGEN_.00g005150	0	0	0.236152	0.032277	10.016764
PGEN_.00g005160	PGEN_.00g005160	0	0	0	0	2.111824
PGEN_.00g005170	PGEN_.00g005170	0	0	0	0	0
PGEN_.00g005180	PGEN_.00g005180	0	0	0	0	9.911728
PGEN_.00g005190	PGEN_.00g005190	6.866079	0.710937	1.211134	2.92837	4.312531
PGEN_.00g005200	PGEN_.00g005200	1.208571	0	2.405804	1.672136	0
PGEN_.00g005210	PGEN_.00g005210	0	0	0	0	0
PGEN_.00g005220	PGEN_.00g005220	0	0	0	0	0
PGEN_.00g005230	PGEN_.00g005230	91.247136	0	3.742361	53.229672	38.341465
PGEN_.00g005240	PGEN_.00g005240	0	0	0	0	0
PGEN_.00g005250	PGEN_.00g005250	0	0	0	0	0
PGEN_.00g005260	PGEN_.00g005260	0	0	0	1.721978	18.547702
PGEN_.00g005270	PGEN_.00g005270	0	0	0	0	0
PGEN_.00g005280	PGEN_.00g005280	0.772402	0	0	0	0
PGEN_.00g005290	PGEN_.00g005290	0	0	0	0	0
PGEN_.00g005300	PGEN_.00g005300	0	0	0	0	0
PGEN_.00g005310	PGEN_.00g005310	0	0	0	0.267845	0
PGEN_.00g005320	PGEN_.00g005320	0	0	0	0	0
PGEN_.00g005330	PGEN_.00g005330	5.005228	9.047324	2.108387	4.842323	4.878145
PGEN_.00g005340	PGEN_.00g005340	0.519974	0	2.769295	4.245666	4.357922
PGEN_.00g005350	PGEN_.00g005350	0	0	0	0	0
PGEN_.00g005360	PGEN_.00g005360	0	0	0	0	0
PGEN_.00g005370	PGEN_.00g005370	0	0	0	0	0
PGEN_.00g005380	PGEN_.00g005380	0	0	1.10327	3.462756	12.907634
PGEN_.00g005390	PGEN_.00g005390	14.857912	0	1.450871	15.158997	20.75267
PGEN_.00g005400	PGEN_.00g005400	0	0	0	45.057727	9.75527
PGEN_.00g005410	PGEN_.00g005410	0	0	0	0	0
PGEN_.00g005420	PGEN_.00g005420	0	0	0	0	0
PGEN_.00g005430	PGEN_.00g005430	0	0	0	0	0
PGEN_.00g005440	PGEN_.00g005440	0	0	0	0	0
PGEN_.00g005450	PGEN_.00g005450	0	0	0	0	0
PGEN_.00g005460	PGEN_.00g005460	0	0	0	0	0
PGEN_.00g005470	PGEN_.00g005470	0	0	0	0	0
PGEN_.00g005480	PGEN_.00g005480	3.731324	3.475357	2.641504	2.720914	2.734973
PGEN_.00g005490	PGEN_.00g005490	0	0	0	0	0
PGEN_.00g005500	PGEN_.00g005500	0	0	0	0	0
PGEN_.00g005510	PGEN_.00g005510	0	0	0	0	0
PGEN_.00g005520	PGEN_.00g005520	0	0	0	0	0
PGEN_.00g005530	PGEN_.00g005530	0	0	0	77.527935	149.559788
PGEN_.00g005540	PGEN_.00g005540	26.059828	0	0	19.911503	16.866324
PGEN_.00g005550	PGEN_.00g005550	21.425641	12.41866	11.063346	12.520608	6.424673
PGEN_.00g005560	PGEN_.00g005560	0	0	0	0	0
PGEN_.00g005570	PGEN_.00g005570	0	0	0	0	0
PGEN_.00g005580	PGEN_.00g005580	0	0	0	0	0
PGEN_.00g005590	PGEN_.00g005590	0	0	0	0	0
PGEN_.00g005600	PGEN_.00g005600	0	0	0	0	0
PGEN_.00g005610	PGEN_.00g005610	0.264406	0	0	0.020347	0
PGEN_.00g005620	PGEN_.00g005620	0	0	0	0	0
PGEN_.00g005630	PGEN_.00g005630	0	0	0	0	0
PGEN_.00g005640	PGEN_.00g005640	0	0	0	0	0
PGEN_.00g005650	PGEN_.00g005650	0.277237	0	1.428892	0.12765	0.285228
PGEN_.00g005660	PGEN_.00g005660	7.346085	5.044094	25.401777	7.255615	9.487203
PGEN_.00g005670	PGEN_.00g005670	71.982056	47.012025	175.543206	63.237295	93.26761
PGEN_.00g005680	PGEN_.00g005680	0.298712	10.395736	0.738354	21.435131	59.839801
PGEN_.00g005690	PGEN_.00g005690	0	0	0	0	0
PGEN_.00g005700	PGEN_.00g005700	1.182662	0	0.35382	1.671686	0
PGEN_.00g005710	PGEN_.00g005710	0.447426	0	1.592857	1.242879	0.268033
PGEN_.00g005720	PGEN_.00g005720	0	0	0	0	0
PGEN_.00g005730	PGEN_.00g005730	0	0	0	1.353385	0.75314
PGEN_.00g005740	PGEN_.00g005740	11.16845	4.058496	0	37.500347	3.659215
PGEN_.00g005750	PGEN_.00g005750	0	0	0	0	0
PGEN_.00g005760	PGEN_.00g005760	0	0	0	0	0
PGEN_.00g005770	PGEN_.00g005770	0	0	0	0.049056	36.195026
PGEN_.00g005780	PGEN_.00g005780	0	0	0.29587	1.748588	10.427636
PGEN_.00g005790	PGEN_.00g005790	22.16822	2.891926	0.65257	23.522483	9.617939
PGEN_.00g005800	PGEN_.00g005800	0	0	0	0	0
PGEN_.00g005810	PGEN_.00g005810	0	0	0	0	0
PGEN_.00g005820	PGEN_.00g005820	0	0	12.965249	0.44639	0
PGEN_.00g005830	PGEN_.00g005830	0	0	0	0.105759	0.236411
PGEN_.00g005840	PGEN_.00g005840	0	0	0.081256	0.027896	0
PGEN_.00g005850	PGEN_.00g005850	0	0	1.259179	0.219791	0
PGEN_.00g005860	PGEN_.00g005860	0	0	0	0	0
PGEN_.00g005870	PGEN_.00g005870	5.221074	10.173086	59.001163	4.197567	11.155202
PGEN_.00g005880	PGEN_.00g005880	0	0	0.194806	0.022243	0
PGEN_.00g005890	PGEN_.00g005890	0	0	0	0.064982	0
PGEN_.00g005900	PGEN_.00g005900	0	0	0	0	0
PGEN_.00g005910	PGEN_.00g005910	0	0	0	0	0
PGEN_.00g005920	PGEN_.00g005920	0	0	0	0	0
PGEN_.00g005930	PGEN_.00g005930	0	0	0	0	0
PGEN_.00g005940	PGEN_.00g005940	0	0	0	0	0
PGEN_.00g005950	PGEN_.00g005950	0	0	0	0	0
PGEN_.00g005960	PGEN_.00g005960	0	0	0	0.786145	0
PGEN_.00g005970	PGEN_.00g005970	0	0	0	2.014558	1.570322
PGEN_.00g005980	PGEN_.00g005980	0	12.650261	0	1.945317	0
PGEN_.00g005990	PGEN_.00g005990	6.208475	13.540124	0.876167	13.98272	34.467599
PGEN_.00g006000	PGEN_.00g006000	0	0	0	0	0
PGEN_.00g006010	PGEN_.00g006010	0	0	0	0.437659	0
PGEN_.00g006020	PGEN_.00g006020	0	0	0	0	0
PGEN_.00g006030	PGEN_.00g006030	0	1.786174	1.629442	1.168981	0.69021
PGEN_.00g006040	PGEN_.00g006040	0	0	0	0	0
PGEN_.00g006050	PGEN_.00g006050	0	0	0.175117	0.038408	0
PGEN_.00g006060	PGEN_.00g006060	0	0	0	3.586711	0.11237
PGEN_.00g006070	PGEN_.00g006070	0	0	0	0	0
PGEN_.00g006080	PGEN_.00g006080	0	0	0	0	0
PGEN_.00g006090	PGEN_.00g006090	0	0	0	0	0
PGEN_.00g006100	PGEN_.00g006100	0	0	0	0	0
PGEN_.00g006110	PGEN_.00g006110	0	0	0	0.018749	0.365481
PGEN_.00g006120	PGEN_.00g006120	0	0.180632	0.044923	0.03069	3867.646721
PGEN_.00g006130	PGEN_.00g006130	0	0	0	0	0
PGEN_.00g006140	PGEN_.00g006140	3.684559	11.871331	6.981096	4.910676	8.070576
PGEN_.00g006150	PGEN_.00g006150	0.568471	0.039623	0.749286	2.463393	1.548326
PGEN_.00g006160	PGEN_.00g006160	26.249491	10.916023	10.945938	14.29535	2.68899
PGEN_.00g006170	PGEN_.00g006170	1.614863	12.694768	17.302751	2.209278	0
PGEN_.00g006180	PGEN_.00g006180	0	0	0	0	0
PGEN_.00g006190	PGEN_.00g006190	11.615857	4.316961	0.093354	25.915738	23.704898
PGEN_.00g006200	PGEN_.00g006200	0	0	0	0	0
PGEN_.00g006210	PGEN_.00g006210	26.839969	5.098017	13.191118	15.59121	8.894243
PGEN_.00g006220	PGEN_.00g006220	46.687161	0	31.740216	31.128667	31.851225
PGEN_.00g006230	PGEN_.00g006230	0.026807	1.020576	0.532142	0.374255	0.096536
PGEN_.00g006240	PGEN_.00g006240	0.391628	0	1.222296	0.544242	0
PGEN_.00g006250	PGEN_.00g006250	2.639468	2.620184	0.73707	1.832164	1.640727
PGEN_.00g006260	PGEN_.00g006260	0	0	0.526842	28.742871	11.616327
PGEN_.00g006270	PGEN_.00g006270	21.930988	5.20238	1.16218	11.145036	15.397911
PGEN_.00g006280	PGEN_.00g006280	9.210079	6.261106	4.022648	7.366873	0.185887
PGEN_.00g006290	PGEN_.00g006290	70.891282	11.481282	7.142377	19.098994	1.239985
PGEN_.00g006300	PGEN_.00g006300	37.726285	23.3636	32.657322	23.238791	8.672963
PGEN_.00g006310	PGEN_.00g006310	0.327843	0	0.196696	0.235297	3.474434
PGEN_.00g006320	PGEN_.00g006320	335.014043	65.853839	77.365009	52.262389	36.733744
PGEN_.00g006330	PGEN_.00g006330	0	0	0	0	0
PGEN_.00g006340	PGEN_.00g006340	102.646907	12.45571	3.132409	27.703345	33.066398
PGEN_.00g006350	PGEN_.00g006350	0	0	0	0	1.739926
PGEN_.00g006360	PGEN_.00g006360	0	0	0	0	0
PGEN_.00g006370	PGEN_.00g006370	0	0	0	0	1.748542
PGEN_.00g006380	PGEN_.00g006380	114.869015	285.601377	212.610938	119.430085	74.571859
PGEN_.00g006390	PGEN_.00g006390	0	0	0.059744	14.900296	44.193765
PGEN_.00g006400	PGEN_.00g006400	0	0.227639	0.084948	4.004897	14.289741
PGEN_.00g006410	PGEN_.00g006410	46.489784	10.224471	0.116692	27.231692	10.687148
PGEN_.00g006420	PGEN_.00g006420	0.784891	0	1.269859	1.509642	2.133483
PGEN_.00g006430	PGEN_.00g006430	0	0	0	0	0
PGEN_.00g006440	PGEN_.00g006440	0	0	0	0	0
PGEN_.00g006450	PGEN_.00g006450	3.084901	0	0	1.557034	0.336601
PGEN_.00g006460	PGEN_.00g006460	6.006053	10.278739	4.878532	4.412544	5.892772
PGEN_.00g006470	PGEN_.00g006470	7.59457	3.731015	2.354424	7.486607	4.484778
PGEN_.00g006480	PGEN_.00g006480	0	0.105384	0	0.537617	3.494055
PGEN_.00g006490	PGEN_.00g006490	0	0	0.397426	284.232459	4.656392
PGEN_.00g006500	PGEN_.00g006500	0	0	0	14.55873	0.276676
PGEN_.00g006510	PGEN_.00g006510	0	0	0	0	0
PGEN_.00g006520	PGEN_.00g006520	0	0	0	0	0
PGEN_.00g006530	PGEN_.00g006530	0	0	0	0	0
PGEN_.00g006540	PGEN_.00g006540	0	0	0	0	0
PGEN_.00g006550	PGEN_.00g006550	0	0	0	0	0
PGEN_.00g006560	PGEN_.00g006560	0	0	0	0.020045	0
PGEN_.00g006570	PGEN_.00g006570	0	0	0	0	0
PGEN_.00g006580	PGEN_.00g006580	0	0	0	0	0
PGEN_.00g006590	PGEN_.00g006590	0	0	0	0	0
PGEN_.00g006600	PGEN_.00g006600	1.399458	0	0.978165	1.772226	9.605804
PGEN_.00g006610	PGEN_.00g006610	0	0	0	0	0
PGEN_.00g006620	PGEN_.00g006620	0	0	0	0	0
PGEN_.00g006630	PGEN_.00g006630	0	0	0	0	0
PGEN_.00g006640	PGEN_.00g006640	0	0	0	0	0
PGEN_.00g006650	PGEN_.00g006650	0	0	0	0	0
PGEN_.00g006660	PGEN_.00g006660	0	0	0	0	0
PGEN_.00g006670	PGEN_.00g006670	3.312976	0.088282	0	2.251348	1.75425
PGEN_.00g006680	PGEN_.00g006680	1.917359	0	0	0.084619	0
PGEN_.00g006690	PGEN_.00g006690	86.724899	13.276882	1.703073	16.477869	0
PGEN_.00g006700	PGEN_.00g006700	2.426593	0	0	0.972659	0.871755
PGEN_.00g006710	PGEN_.00g006710	0	0	0.144319	0	0
PGEN_.00g006720	PGEN_.00g006720	5.436047	16.034389	13.720843	4.951663	7.562432
PGEN_.00g006730	PGEN_.00g006730	7.135397	0	0	5.045941	0.856145
PGEN_.00g006740	PGEN_.00g006740	1.44264	1.566744	0	1.049795	5.192843
PGEN_.00g006750	PGEN_.00g006750	0	0	0	0	0
PGEN_.00g006760	PGEN_.00g006760	31.808095	2.252165	0.09327	4.489514	8.976341
PGEN_.00g006770	PGEN_.00g006770	0	0	0	0	0
PGEN_.00g006780	PGEN_.00g006780	7.842284	6.094186	0.918469	14.54034	6.266836
PGEN_.00g006790	PGEN_.00g006790	0	0	0	0	0
PGEN_.00g006800	PGEN_.00g006800	1.14234	0	0	2.822738	30.840935
PGEN_.00g006810	PGEN_.00g006810	0	0	0	1.060062	0
PGEN_.00g006820	PGEN_.00g006820	0.815793	0	0	2.186756	9.491707
PGEN_.00g006830	PGEN_.00g006830	4.604149	2.456175	2.655375	4.32238	9.772556
PGEN_.00g006840	PGEN_.00g006840	3.099759	3.150096	3.177936	5.648489	5.261761
PGEN_.00g006850	PGEN_.00g006850	9.440393	0.821397	1.202136	7.165576	3.424667
PGEN_.00g006860	PGEN_.00g006860	0.113168	0	0	0.045137	0.013585
PGEN_.00g006870	PGEN_.00g006870	0	0	0	0	0
PGEN_.00g006880	PGEN_.00g006880	6.462697	0	2.602541	5.898907	8.86246
PGEN_.00g006890	PGEN_.00g006890	6.23474	2.002019	2.71577	3.447997	1.870146
PGEN_.00g006900	PGEN_.00g006900	15.731838	0.768054	2.049466	9.941332	15.2691
PGEN_.00g006910	PGEN_.00g006910	2.805964	0	0	1.445125	2.803616
PGEN_.00g006920	PGEN_.00g006920	5.478646	7.95068	7.399383	7.783365	12.807212
PGEN_.00g006930	PGEN_.00g006930	0.157446	0	0.815541	0.786263	0
PGEN_.00g006940	PGEN_.00g006940	3.774127	4.514754	1.480871	3.741744	3.782641
